Chn,Identifier,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Time,Dir
0,191,8,0,0,0,0,0,0,0,0,16.40524,R
0,199,8,0,0,0,0,0,0,0,FF,16.40772,R
0,F9,8,0,0,0,0,0,0,FF,0,16.40797,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.4107,R
0,1C3,8,1A,0C,9,0,0,0,0,0,16.41096,R
0,121,4,2,0,0,0,,,,,16.41113,R
0,C9,8,27,0C,9,0,0,0,0,0,16.41497,R
0,191,8,0,0,0,0,0,0,0,0,16.41523,R
0,2C3,8,59,0C,9,0,0,0,0,0,16.41548,R
0,199,8,0,0,0,0,0,0,0,FF,16.42035,R
0,F9,8,0,0,0,0,0,0,FF,0,16.42052,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.42077,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.42103,R
0,C9,8,68,0C,9,0,0,0,0,0,16.42504,R
0,191,8,0,0,0,0,0,0,0,0,16.4253,R
0,199,8,0,0,0,0,0,0,0,FF,16.43332,R
0,F9,8,0,0,0,0,0,0,FF,0,16.43357,R
0,C9,8,77,0C,9,0,0,0,0,0,16.43502,R
0,191,8,0,0,0,0,0,0,0,0,16.43528,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.43554,R
0,1C3,8,7C,0C,9,0,0,0,0,0,16.43571,R
0,C9,8,8B,0C,9,0,0,0,0,0,16.44501,R
0,191,8,0,0,0,0,0,0,0,0,16.44526,R
0,199,8,0,0,0,0,0,0,0,FF,16.44595,R
0,F9,8,0,0,0,0,0,0,FF,0,16.4462,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.44637,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.44663,R
0,C9,8,9A,0C,9,0,0,0,0,0,16.45499,R
0,191,8,0,0,0,0,0,0,0,0,16.45525,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.45738,R
0,1C3,8,A0,0C,9,0,0,0,0,0,16.45755,R
0,199,8,0,0,0,0,0,0,0,FF,16.45892,R
0,F9,8,0,0,0,0,0,0,FF,0,16.45917,R
0,C9,8,AE,0C,9,0,0,0,0,0,16.46498,R
0,191,8,0,0,0,0,0,0,0,0,16.46523,R
0,2C3,8,E0,0C,9,0,0,0,0,0,16.46549,R
0,3C1,8,44,0D,9,0,0,0,0,0,16.46574,R
0,3D1,8,0C,0E,9,0,0,0,0,0,16.466,R
0,3E9,8,A8,0D,9,0,0,0,0,0,16.46626,R
0,199,8,0,0,0,0,0,0,0,FF,16.47155,R
0,F9,8,0,0,0,0,0,0,FF,0,16.4718,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.47197,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.47223,R
0,C9,8,53,0D,9,0,0,0,0,0,16.47505,R
0,191,8,0,0,0,0,0,0,0,0,16.4753,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.48068,R
0,1C3,8,5A,0D,9,0,0,0,0,0,16.48093,R
0,199,8,0,0,0,0,0,0,0,FF,16.48452,R
0,F9,8,0,0,0,0,0,0,FF,0,16.48477,R
0,C9,8,67,0D,9,0,0,0,0,0,16.48503,R
0,191,8,0,0,0,0,0,0,0,0,16.48529,R
0,121,4,2,0,0,0,,,,,16.49109,R
0,C9,8,76,0D,9,0,0,0,0,0,16.49501,R
0,191,8,0,0,0,0,0,0,0,0,16.49527,R
0,199,8,0,0,0,0,0,0,0,FF,16.49715,R
0,F9,8,0,0,0,0,0,0,FF,0,16.4974,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.49766,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.49783,R
0,C9,8,85,0D,9,0,0,0,0,0,16.505,R
0,191,8,0,0,0,0,0,0,0,0,16.50525,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.50551,R
0,1C3,8,8A,0D,9,0,0,0,0,0,16.50577,R
0,199,8,0,0,0,0,0,0,0,FF,16.51012,R
0,F9,8,0,0,0,0,0,0,FF,0,16.51037,R
0,C9,8,99,0D,9,0,0,0,0,0,16.51498,R
0,191,8,0,0,0,0,0,0,0,0,16.51524,R
0,2C3,8,CB,0D,9,0,0,0,0,0,16.51549,R
0,199,8,0,0,0,0,0,0,0,FF,16.52275,R
0,F9,8,0,0,0,0,0,0,FF,0,16.523,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.52317,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.52343,R
0,C9,8,DA,0D,9,0,0,0,0,0,16.52505,R
0,191,8,0,0,0,0,0,0,0,0,16.52531,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.52744,R
0,1C3,8,E0,0D,9,0,0,0,0,0,16.52761,R
0,C9,8,EE,0D,9,0,0,0,0,0,16.53504,R
0,191,8,0,0,0,0,0,0,0,0,16.53529,R
0,199,8,0,0,0,0,0,0,0,FF,16.53572,R
0,F9,8,0,0,0,0,0,0,FF,0,16.53597,R
0,C9,8,FD,0D,9,0,0,0,0,0,16.54502,R
0,191,8,0,0,0,0,0,0,0,0,16.54528,R
0,199,8,0,0,0,0,0,0,0,FF,16.54835,R
0,F9,8,0,0,0,0,0,0,FF,0,16.5486,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.54886,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.54912,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.55065,R
0,1C3,8,4,0E,9,0,0,0,0,0,16.55091,R
0,C9,8,11,0E,9,0,0,0,0,0,16.555,R
0,191,8,0,0,0,0,0,0,0,0,16.55526,R
0,199,8,0,0,0,0,0,0,0,FF,16.56132,R
0,F9,8,0,0,0,0,0,0,FF,0,16.56157,R
0,C9,8,20,0E,9,0,0,0,0,0,16.56499,R
0,191,8,0,0,0,0,0,0,0,0,16.56524,R
0,2C3,8,52,0E,9,0,0,0,0,0,16.5655,R
0,3C1,8,B6,0E,9,0,0,0,0,0,16.56576,R
0,3D1,8,7E,0F,9,0,0,0,0,0,16.56601,R
0,3E9,8,1A,0F,9,0,0,0,0,0,16.56627,R
0,121,4,2,0,0,0,,,,,16.57113,R
0,199,8,0,0,0,0,0,0,0,FF,16.57395,R
0,F9,8,0,0,0,0,0,0,FF,0,16.5742,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.57446,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.57472,R
0,C9,8,C5,0E,9,0,0,0,0,0,16.57506,R
0,191,8,0,0,0,0,0,0,0,0,16.57531,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.57548,R
0,1C3,8,CA,0E,9,0,0,0,0,0,16.57574,R
0,C9,8,D9,0E,9,0,0,0,0,0,16.58504,R
0,191,8,0,0,0,0,0,0,0,0,16.5853,R
0,199,8,0,0,0,0,0,0,0,FF,16.58692,R
0,F9,8,0,0,0,0,0,0,FF,0,16.58717,R
0,C9,8,E8,0E,9,0,0,0,0,0,16.59502,R
0,191,8,0,0,0,0,0,0,0,0,16.59528,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.59741,R
0,1C3,8,EE,0E,9,0,0,0,0,0,16.59767,R
0,199,8,0,0,0,0,0,0,0,FF,16.59955,R
0,F9,8,0,0,0,0,0,0,FF,0,16.5998,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.60006,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.60032,R
0,C9,8,FC,0E,9,0,0,0,0,0,16.60501,R
0,191,8,0,0,0,0,0,0,0,0,16.60526,R
0,199,8,0,0,0,0,0,0,0,FF,16.61252,R
0,F9,8,0,0,0,0,0,0,FF,0,16.61277,R
0,C9,8,0B,0F,9,0,0,0,0,0,16.61499,R
0,191,8,0,0,0,0,0,0,0,0,16.61525,R
0,2C3,8,3D,0F,9,0,0,0,0,0,16.6155,R
0,3F9,8,9B,10,9,0,0,0,0,0,16.61576,R
0,3FB,8,37,10,9,0,0,0,0,0,16.61602,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.62071,R
0,1C3,8,3E,10,9,0,0,0,0,0,16.62097,R
0,C9,8,4B,10,9,0,0,0,0,0,16.62506,R
0,191,8,0,0,0,0,0,0,0,0,16.62532,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.62557,R
0,F9,8,0,0,0,0,0,0,FF,0,16.62574,R
0,199,8,0,0,0,0,0,0,0,FF,16.626,R
0,C9,8,5A,10,9,0,0,0,0,0,16.63505,R
0,191,8,0,0,0,0,0,0,0,0,16.6353,R
0,199,8,0,0,0,0,0,0,0,FF,16.63795,R
0,F9,8,0,0,0,0,0,0,FF,0,16.6382,R
0,C9,8,69,10,9,0,0,0,0,0,16.64503,R
0,191,8,0,0,0,0,0,0,0,0,16.64529,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.64554,R
0,1C3,8,6E,10,9,0,0,0,0,0,16.6458,R
0,199,8,0,0,0,0,0,0,0,FF,16.65058,R
0,F9,8,0,0,0,0,0,0,FF,0,16.65083,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.65109,R
0,121,4,2,0,0,0,,,,,16.65126,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.65152,R
0,C9,8,7D,10,9,0,0,0,0,0,16.65501,R
0,191,8,0,0,0,0,0,0,0,0,16.65527,R
0,199,8,0,0,0,0,0,0,0,FF,16.66355,R
0,F9,8,0,0,0,0,0,0,FF,0,16.6638,R
0,C9,8,8C,10,9,0,0,0,0,0,16.665,R
0,191,8,0,0,0,0,0,0,0,0,16.66525,R
0,2C3,8,BE,10,9,0,0,0,0,0,16.66551,R
0,3C1,8,22,11,9,0,0,0,0,0,16.66577,R
0,3D1,8,EA,11,9,0,0,0,0,0,16.66602,R
0,3E9,8,86,11,9,0,0,0,0,0,16.66628,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.66739,R
0,1C3,8,28,11,9,0,0,0,0,0,16.66764,R
0,C9,8,36,11,9,0,0,0,0,0,16.67507,R
0,191,8,0,0,0,0,0,0,0,0,16.67532,R
0,199,8,0,0,0,0,0,0,0,FF,16.67618,R
0,F9,8,0,0,0,0,0,0,FF,0,16.67643,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.67669,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.67694,R
0,C9,8,45,11,9,0,0,0,0,0,16.68505,R
0,191,8,0,0,0,0,0,0,0,0,16.68531,R
0,199,8,0,0,0,0,0,0,0,FF,16.68923,R
0,F9,8,0,0,0,0,0,0,FF,0,16.68949,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.69068,R
0,1C3,8,4C,11,9,0,0,0,0,0,16.69094,R
0,C9,8,59,11,9,0,0,0,0,0,16.69504,R
0,191,8,0,0,0,0,0,0,0,0,16.69529,R
0,199,8,0,0,0,0,0,0,0,FF,16.70186,R
0,F9,8,0,0,0,0,0,0,FF,0,16.70203,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.70229,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.70254,R
0,C9,8,68,11,9,0,0,0,0,0,16.70502,R
0,191,8,0,0,0,0,0,0,0,0,16.70528,R
0,199,8,0,0,0,0,0,0,0,FF,16.71483,R
0,C9,8,77,11,9,0,0,0,0,0,16.715,R
0,F9,8,0,0,0,0,0,0,FF,0,16.71526,R
0,191,8,0,0,0,0,0,0,0,0,16.71552,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.71577,R
0,1C3,8,7C,11,9,0,0,0,0,0,16.71603,R
0,2C3,8,AE,11,9,0,0,0,0,0,16.71628,R
0,C9,8,BD,11,9,0,0,0,0,0,16.72507,R
0,191,8,0,0,0,0,0,0,0,0,16.72533,R
0,199,8,0,0,0,0,0,0,0,FF,16.72746,R
0,F9,8,0,0,0,0,0,0,FF,0,16.72772,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.72789,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.72814,R
0,121,4,2,0,0,0,,,,,16.73113,R
0,C9,8,CC,11,9,0,0,0,0,0,16.73506,R
0,191,8,0,0,0,0,0,0,0,0,16.73531,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.73736,R
0,1C3,8,D2,11,9,0,0,0,0,0,16.73762,R
0,199,8,0,0,0,0,0,0,0,FF,16.74043,R
0,F9,8,0,0,0,0,0,0,FF,0,16.74069,R
0,C9,8,E0,11,9,0,0,0,0,0,16.74504,R
0,191,8,0,0,0,0,0,0,0,0,16.7453,R
0,199,8,0,0,0,0,0,0,0,FF,16.75306,R
0,F9,8,0,0,0,0,0,0,FF,0,16.75332,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.75349,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.75374,R
0,4C9,8,0,0,0,0,FF,0,FF,0,16.754,R
0,77F,8,0,FF,0,0,0,0,FF,0,16.75426,R
0,C9,8,EF,11,9,0,0,0,0,0,16.75502,R
0,191,8,0,0,0,0,0,0,0,0,16.75528,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.76074,R
0,1C3,8,F6,11,9,0,0,0,0,0,16.761,R
0,C9,8,3,12,9,0,0,0,0,0,16.76509,R
0,191,8,0,0,0,0,0,0,0,0,16.76526,R
0,2C3,8,35,12,9,0,0,0,0,0,16.76552,R
0,3C1,8,99,12,9,0,0,0,0,0,16.76578,R
0,3D1,8,61,13,9,0,0,0,0,0,16.76603,R
0,3E9,8,FD,12,9,0,0,0,0,0,16.76629,R
0,199,8,0,0,0,0,0,0,0,FF,16.7668,R
0,F9,8,0,0,0,0,0,0,FF,0,16.76706,R
0,C9,8,A8,12,9,0,0,0,0,0,16.77508,R
0,191,8,0,0,0,0,0,0,0,0,16.77533,R
0,199,8,0,0,0,0,0,0,0,FF,16.77943,R
0,F9,8,0,0,0,0,0,0,FF,0,16.77969,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.77994,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.7802,R
0,C9,8,B7,12,9,0,0,0,0,0,16.78506,R
0,191,8,0,0,0,0,0,0,0,0,16.78532,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.78557,R
0,1C3,8,BC,12,9,0,0,0,0,0,16.78583,R
0,199,8,0,0,0,0,0,0,0,FF,16.79249,R
0,F9,8,0,0,0,0,0,0,FF,0,16.79274,R
0,C9,8,CB,12,9,0,0,0,0,0,16.79505,R
0,191,8,0,0,0,0,0,0,0,0,16.7953,R
0,C9,8,DA,12,9,0,0,0,0,0,16.80503,R
0,F9,8,0,0,0,0,0,0,FF,0,16.80529,R
0,191,8,0,0,0,0,0,0,0,0,16.80554,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.8058,R
0,199,8,0,0,0,0,0,0,0,FF,16.80605,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.80742,R
0,1C3,8,E0,12,9,0,0,0,0,0,16.80759,R
0,121,4,2,0,0,0,,,,,16.81109,R
0,C9,8,EE,12,9,0,0,0,0,0,16.81501,R
0,191,8,0,0,0,0,0,0,0,0,16.81527,R
0,2C3,8,20,13,9,0,0,0,0,0,16.81553,R
0,199,8,0,0,0,0,0,0,0,FF,16.81792,R
0,F9,8,0,0,0,0,0,0,FF,0,16.81817,R
0,C9,8,2F,13,9,0,0,0,0,0,16.82508,R
0,191,8,0,0,0,0,0,0,0,0,16.82534,R
0,199,8,0,0,0,0,0,0,0,FF,16.83054,R
0,F9,8,0,0,0,0,0,0,FF,0,16.8308,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.83106,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.83123,R
0,1C3,8,36,13,9,0,0,0,0,0,16.83148,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.83174,R
0,C9,8,43,13,9,0,0,0,0,0,16.83507,R
0,191,8,0,0,0,0,0,0,0,0,16.83532,R
0,199,8,0,0,0,0,0,0,0,FF,16.84352,R
0,F9,8,0,0,0,0,0,0,FF,0,16.84377,R
0,C9,8,52,13,9,0,0,0,0,0,16.84505,R
0,191,8,0,0,0,0,0,0,0,0,16.84531,R
0,C9,8,61,13,9,0,0,0,0,0,16.85504,R
0,191,8,0,0,0,0,0,0,0,0,16.85529,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.85555,R
0,1C3,8,66,13,9,0,0,0,0,0,16.8558,R
0,199,8,0,0,0,0,0,0,0,FF,16.85614,R
0,F9,8,0,0,0,0,0,0,FF,0,16.8564,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.85666,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.85691,R
0,C9,8,75,13,9,0,0,0,0,0,16.86502,R
0,191,8,0,0,0,0,0,0,0,0,16.86528,R
0,2C3,8,A7,13,9,0,0,0,0,0,16.86553,R
0,3C1,8,0B,14,9,0,0,0,0,0,16.86579,R
0,3D1,8,D3,14,9,0,0,0,0,0,16.86604,R
0,3E9,8,6F,14,9,0,0,0,0,0,16.8663,R
0,3F9,8,69,15,9,0,0,0,0,0,16.86656,R
0,3FB,8,5,15,9,0,0,0,0,0,16.86673,R
0,4C1,8,5D,17,9,0,0,0,0,0,16.86698,R
0,4D1,8,F9,16,9,0,0,0,0,0,16.86724,R
0,199,8,0,0,0,0,0,0,0,FF,16.86912,R
0,F9,8,0,0,0,0,0,0,FF,0,16.86937,R
0,C9,8,8,17,9,0,0,0,0,0,16.87509,R
0,191,8,0,0,0,0,0,0,0,0,16.87534,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.87739,R
0,1C3,8,0E,17,9,0,0,0,0,0,16.87765,R
0,199,8,0,0,0,0,0,0,0,FF,16.88174,R
0,F9,8,0,0,0,0,0,0,FF,0,16.882,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.88226,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.88251,R
0,C9,8,1C,17,9,0,0,0,0,0,16.88507,R
0,191,8,0,0,0,0,0,0,0,0,16.88533,R
0,121,4,2,0,0,0,,,,,16.89113,R
0,199,8,0,0,0,0,0,0,0,FF,16.89472,R
0,F9,8,0,0,0,0,0,0,FF,0,16.89497,R
0,C9,8,2B,17,9,0,0,0,0,0,16.89523,R
0,191,8,0,0,0,0,0,0,0,0,16.89548,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.90077,R
0,1C3,8,32,17,9,0,0,0,0,0,16.90094,R
0,C9,8,3F,17,9,0,0,0,0,0,16.90504,R
0,191,8,0,0,0,0,0,0,0,0,16.9053,R
0,199,8,0,0,0,0,0,0,0,FF,16.90734,R
0,F9,8,0,0,0,0,0,0,FF,0,16.9076,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.90786,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.90811,R
0,C9,8,4E,17,9,0,0,0,0,0,16.91502,R
0,191,8,0,0,0,0,0,0,0,0,16.91528,R
0,2C3,8,80,17,9,0,0,0,0,0,16.91554,R
0,199,8,0,0,0,0,0,0,0,FF,16.92032,R
0,F9,8,0,0,0,0,0,0,FF,0,16.92057,R
0,C9,8,8F,17,9,0,0,0,0,0,16.92509,R
0,191,8,0,0,0,0,0,0,0,0,16.92535,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.92552,R
0,1C3,8,94,17,9,0,0,0,0,0,16.92578,R
0,199,8,0,0,0,0,0,0,0,FF,16.93294,R
0,F9,8,0,0,0,0,0,0,FF,0,16.9332,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.93346,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.93371,R
0,C9,8,A3,17,9,0,0,0,0,0,16.93508,R
0,191,8,0,0,0,0,0,0,0,0,16.93533,R
0,C9,8,B2,17,9,0,0,0,0,0,16.94506,R
0,191,8,0,0,0,0,0,0,0,0,16.94532,R
0,199,8,0,0,0,0,0,0,0,FF,16.94592,R
0,F9,8,0,0,0,0,0,0,FF,0,16.94617,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.94737,R
0,1C3,8,B8,17,9,0,0,0,0,0,16.94762,R
0,C9,8,C6,17,9,0,0,0,0,0,16.95505,R
0,191,8,0,0,0,0,0,0,0,0,16.9553,R
0,199,8,0,0,0,0,0,0,0,FF,16.95854,R
0,F9,8,0,0,0,0,0,0,FF,0,16.9588,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.95906,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.95931,R
0,C9,8,D5,17,9,0,0,0,0,0,16.96503,R
0,191,8,0,0,0,0,0,0,0,0,16.96529,R
0,2C3,8,7,18,9,0,0,0,0,0,16.96554,R
0,3C1,8,6B,18,9,0,0,0,0,0,16.9658,R
0,3D1,8,33,19,9,0,0,0,0,0,16.96605,R
0,3E9,8,CF,18,9,0,0,0,0,0,16.96631,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.97075,R
0,1C3,8,72,18,9,0,0,0,0,0,16.971,R
0,121,4,2,0,0,0,,,,,16.97117,R
0,199,8,0,0,0,0,0,0,0,FF,16.97152,R
0,F9,8,0,0,0,0,0,0,FF,0,16.97177,R
0,C9,8,7F,18,9,0,0,0,0,0,16.9751,R
0,191,8,0,0,0,0,0,0,0,0,16.97536,R
0,199,8,0,0,0,0,0,0,0,FF,16.98414,R
0,F9,8,0,0,0,0,0,0,FF,0,16.9844,R
0,19D,8,0,0,0,0,0,FF,FF,0,16.98466,R
0,1F5,8,0,0,0,0,0,FF,0,0,16.98491,R
0,C9,8,8E,18,9,0,0,0,0,0,16.98517,R
0,191,8,0,0,0,0,0,0,0,0,16.98542,R
0,C9,8,9D,18,9,0,0,0,0,0,16.99507,R
0,191,8,0,0,0,0,0,0,0,0,16.99532,R
0,1A1,8,35,B6,0,0,0,0,0,0,16.99558,R
0,1C3,8,A2,18,9,0,0,0,0,0,16.99584,R
0,199,8,0,0,0,0,0,0,0,FF,16.99712,R
0,F9,8,0,0,0,0,0,0,FF,0,16.99737,R
0,C9,8,B1,18,9,0,0,0,0,0,17.00505,R
0,191,8,0,0,0,0,0,0,0,0,17.00531,R
0,199,8,0,0,0,0,0,0,0,FF,17.00974,R
0,F9,8,0,0,0,0,0,0,FF,0,17.01,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.01026,R
0,1F5,8,0,0,0,0,0,FF,0,0,17.01051,R
0,C9,8,C0,18,9,0,0,0,0,0,17.01512,R
0,191,8,0,0,0,0,0,0,0,0,17.01529,R
0,2C3,8,F2,18,9,0,0,0,0,0,17.01555,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.01742,R
0,1C3,8,F8,18,9,0,0,0,0,0,17.01768,R
0,199,8,0,0,0,0,0,0,0,FF,17.02272,R
0,F9,8,0,0,0,0,0,0,FF,0,17.02297,R
0,C9,8,6,19,9,0,0,0,0,0,17.0251,R
0,191,8,0,0,0,0,0,0,0,0,17.02536,R
0,C9,8,15,19,9,0,0,0,0,0,17.03509,R
0,191,8,0,0,0,0,0,0,0,0,17.03534,R
0,F9,8,0,0,0,0,0,0,FF,0,17.0356,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.03586,R
0,199,8,0,0,0,0,0,0,0,FF,17.03611,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.04072,R
0,1C3,8,1C,19,9,0,0,0,0,0,17.04098,R
0,C9,8,29,19,9,0,0,0,0,0,17.04507,R
0,191,8,0,0,0,0,0,0,0,0,17.04533,R
0,199,8,0,0,0,0,0,0,0,FF,17.04823,R
0,F9,8,0,0,0,0,0,0,FF,0,17.04849,R
0,121,4,2,0,0,0,,,,,17.05113,R
0,C9,8,38,19,9,0,0,0,0,0,17.05506,R
0,191,8,0,0,0,0,0,0,0,0,17.05531,R
0,199,8,0,0,0,0,0,0,0,FF,17.06086,R
0,F9,8,0,0,0,0,0,0,FF,0,17.06112,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.06129,R
0,1F5,8,0,0,0,0,0,FF,0,0,17.06154,R
0,C9,8,47,19,9,0,0,0,0,0,17.06513,R
0,191,8,0,0,0,0,0,0,0,0,17.0653,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.06555,R
0,1C3,8,4C,19,9,0,0,0,0,0,17.06581,R
0,2C3,8,7E,19,9,0,0,0,0,0,17.06606,R
0,3C1,8,E2,19,9,0,0,0,0,0,17.06632,R
0,3D1,8,AA,1A,9,0,0,0,0,0,17.06649,R
0,3E9,8,46,1A,9,0,0,0,0,0,17.06675,R
0,199,8,0,0,0,0,0,0,0,FF,17.07383,R
0,F9,8,0,0,0,0,0,0,FF,0,17.07409,R
0,C9,8,F1,19,9,0,0,0,0,0,17.07511,R
0,191,8,0,0,0,0,0,0,0,0,17.07537,R
0,C9,8,0,1A,9,0,0,0,0,0,17.08509,R
0,191,8,0,0,0,0,0,0,0,0,17.08535,R
0,199,8,0,0,0,0,0,0,0,FF,17.08646,R
0,F9,8,0,0,0,0,0,0,FF,0,17.08672,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.08697,R
0,1F5,8,0,0,0,0,0,FF,0,0,17.08714,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.08748,R
0,1C3,8,6,1A,9,0,0,0,0,0,17.08774,R
0,C9,8,14,1A,9,0,0,0,0,0,17.09508,R
0,191,8,0,0,0,0,0,0,0,0,17.09533,R
0,199,8,0,0,0,0,0,0,0,FF,17.09943,R
0,F9,8,0,0,0,0,0,0,FF,0,17.09969,R
0,C9,8,23,1A,9,0,0,0,0,0,17.10506,R
0,191,8,0,0,0,0,0,0,0,0,17.10532,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.11078,R
0,1C3,8,2A,1A,9,0,0,0,0,0,17.11104,R
0,199,8,0,0,0,0,0,0,0,FF,17.11206,R
0,F9,8,0,0,0,0,0,0,FF,0,17.11232,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.11257,R
0,1F5,8,0,0,0,0,0,FF,0,0,17.11274,R
0,C9,8,37,1A,9,0,0,0,0,0,17.11513,R
0,191,8,0,0,0,0,0,0,0,0,17.1153,R
0,2C3,8,69,1A,9,0,0,0,0,0,17.11556,R
0,3F9,8,C7,1B,9,0,0,0,0,0,17.11581,R
0,3FB,8,63,1B,9,0,0,0,0,0,17.11607,R
0,199,8,0,0,0,0,0,0,0,FF,17.12503,R
0,C9,8,72,1B,9,0,0,0,0,0,17.12529,R
0,F9,8,0,0,0,0,0,0,FF,0,17.12554,R
0,191,8,0,0,0,0,0,0,0,0,17.1258,R
0,121,4,2,0,0,0,,,,,17.13109,R
0,C9,8,81,1B,9,0,0,0,0,0,17.1351,R
0,191,8,0,0,0,0,0,0,0,0,17.13536,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.13561,R
0,1C3,8,86,1B,9,0,0,0,0,0,17.13587,R
0,199,8,0,0,0,0,0,0,0,FF,17.13766,R
0,F9,8,0,0,0,0,0,0,FF,0,17.13792,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.13817,R
0,1F5,8,0,0,0,0,0,FF,0,0,17.13834,R
0,C9,8,95,1B,9,0,0,0,0,0,17.14508,R
0,191,8,0,0,0,0,0,0,0,0,17.14534,R
0,199,8,0,0,0,0,0,0,0,FF,17.15063,R
0,F9,8,0,0,0,0,0,0,FF,0,17.15089,R
0,C9,8,A4,1B,9,0,0,0,0,0,17.15507,R
0,191,8,0,0,0,0,0,0,0,0,17.15532,R
0,1A1,8,35,B6,0,0,0,0,0,0,17.15746,R
0,1C3,8,AA,1B,9,0,0,0,0,0,17.15771,R
0,199,8,0,0,0,0,0,0,0,FF,17.16326,R
0,F9,8,0,0,0,0,0,0,FF,0,17.16352,R
0,19D,8,0,0,0,0,0,FF,FF,0,17.16377,R
0,1F5,8,0,0,0,0,0,FF,0,0,17.16403,R
0,C9,8,B8,1B,9,0,0,0,0,0,17.16514,R
0,191,8,0,0,0,0,0,0,0,0,17.16531,R
0,2C3,8,EA,1B,9,0,0,0,0,0,17.16556,R
